id_atendimento;data_atendimento;hora_atendimento;cliente;telefone;cidade;uf;profissional;servico;categoria;valor;forma_pagamento;status;canal_agendamento
101325;2025-10-28;11:30;Patrícia Pereira;11980000246;São Caetano do Sul;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;60.0;Cartão de débito;Concluído;WhatsApp
101326;2025-10-28;11:30;Vanessa Lima;11980000245;São Bernardo do Campo;SP;Juliana Martins;Spa dos pés;Estética;65.0;PIX;Concluído;Instagram
101327;2025-10-28;13:00;Rafaela Lima;11980000441;Diadema;SP;Larissa Santos;Escova;Cabelos;70.0;Dinheiro;Concluído;WhatsApp
101328;2025-10-28;13:30;Monique Barbosa;11980000139;São Caetano do Sul;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;42.75;Cartão de débito;Concluído;Instagram
101329;2025-10-28;14:00;Larissa Rocha;11980000430;Santo André;SP;Mariana Silva;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;Telefone
101330;2025-10-28;15:00;Beatriz Barbosa;11980000179;São Bernardo do Campo;SP;Fernanda Costa;Pedicure;Unhas;40.0;Dinheiro;Concluído;Presencial
101331;2025-10-28;15:00;Elaine Silva;11980000327;São Caetano do Sul;SP;Renata Souza;Pedicure;Unhas;40.0;Dinheiro;Concluído;Presencial
101332;2025-10-28;15:30;Daniela Almeida;11980000400;Mauá;SP;Bruna Oliveira;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Instagram
101333;2025-10-28;16:00;Elaine Oliveira;11980000158;Diadema;SP;Larissa Santos;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;WhatsApp
101334;2025-10-28;16:00;Débora Santos;11980000104;São Bernardo do Campo;SP;Patrícia Alves;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;WhatsApp
101335;2025-10-28;17:00;Beatriz Lima;11980000365;São Caetano do Sul;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Telefone
101336;2025-10-28;18:00;Daniela Rocha;11980000355;São Caetano do Sul;SP;Larissa Santos;Spa dos pés;Estética;65.0;PIX;Concluído;Telefone
101337;2025-10-29;09:30;Rafaela Barbosa;11980000381;Santo André;SP;Bruna Oliveira;Pedicure;Unhas;36.0;Cartão de débito;Concluído;Telefone
101338;2025-10-29;10:00;Simone Ferreira;11980000390;Mauá;SP;Camila Rodrigues;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
101339;2025-10-29;11:00;Camila Santos;11980000291;São Paulo;SP;Larissa Santos;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Presencial
101340;2025-10-29;13:00;Larissa Lima;11980000260;Santo André;SP;Bruna Oliveira;Escova;Cabelos;70.0;PIX;Concluído;Presencial
101341;2025-10-29;13:00;Juliana Souza;11980000417;Diadema;SP;Bruna Oliveira;Manicure;Unhas;33.25;Cartão de débito;Concluído;Presencial
101342;2025-10-29;13:30;Jéssica Gomes;11980000049;Diadema;SP;Renata Souza;Escova;Cabelos;66.5;Cartão de crédito;Concluído;Instagram
101343;2025-10-29;13:30;Luciana Mendes;11980000146;São Caetano do Sul;SP;Bruna Oliveira;Pedicure;Unhas;38.0;Cartão de débito;Concluído;Telefone
101344;2025-10-29;14:30;Juliana Costa;11980000144;São Bernardo do Campo;SP;Juliana Martins;Manicure;Unhas;35.0;Dinheiro;Concluído;Instagram
101345;2025-10-29;15:00;Daniela Lima;11980000431;Diadema;SP;Renata Souza;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Presencial
101346;2025-10-29;15:00;Bruna Gomes;11980000087;Diadema;SP;Bruna Oliveira;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Telefone
101347;2025-10-29;15:30;Isabela Rocha;11980000232;Diadema;SP;Camila Rodrigues;Alongamento de unhas;Unhas;150.0;PIX;Concluído;Presencial
101348;2025-10-29;16:30;Juliana Ribeiro;11980000282;Diadema;SP;Fernanda Costa;Esmaltação em gel;Unhas;72.0;PIX;Concluído;Presencial
101349;2025-10-29;17:00;Jéssica Almeida;11980000052;São Caetano do Sul;SP;Juliana Martins;Alongamento de unhas;Unhas;142.5;Dinheiro;Concluído;Presencial
101350;2025-10-29;17:30;Vanessa Rocha;11980000119;Diadema;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;0.0;Cartão de crédito;Cancelado;WhatsApp
101351;2025-10-29;17:30;Amanda Ribeiro;11980000012;Diadema;SP;Fernanda Costa;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Presencial
101352;2025-10-30;09:30;Paula Silva;11980000366;Mauá;SP;Renata Souza;Pedicure;Unhas;40.0;Dinheiro;Concluído;Telefone
101353;2025-10-30;10:00;Jéssica Souza;11980000086;Mauá;SP;Juliana Martins;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Presencial
101354;2025-10-30;11:30;Gabriela Gomes;11980000257;São Caetano do Sul;SP;Camila Rodrigues;Alongamento de unhas;Unhas;142.5;Cartão de crédito;Concluído;Instagram
101355;2025-10-30;13:00;Luciana Santos;11980000217;Santo André;SP;Patrícia Alves;Pedicure;Unhas;40.0;PIX;Concluído;WhatsApp
101356;2025-10-30;14:00;Elaine Carvalho;11980000151;Mauá;SP;Patrícia Alves;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;Telefone
101357;2025-10-30;14:00;Camila Oliveira;11980000224;Mauá;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Instagram
101358;2025-10-30;14:00;Rafaela Ribeiro;11980000442;Mauá;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;WhatsApp
101359;2025-10-30;15:30;Beatriz Santos;11980000065;Mauá;SP;Camila Rodrigues;Pedicure;Unhas;40.0;PIX;Concluído;Presencial
101360;2025-10-30;16:00;Jéssica Costa;11980000236;São Caetano do Sul;SP;Larissa Santos;Design + Henna;Sobrancelhas;57.0;Dinheiro;Concluído;Presencial
101361;2025-10-30;16:00;Débora Lima;11980000113;Diadema;SP;Renata Souza;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Instagram
101362;2025-10-30;16:00;Elaine Barbosa;11980000332;São Bernardo do Campo;SP;Mariana Silva;Escova;Cabelos;70.0;Dinheiro;Concluído;Presencial
101363;2025-10-30;17:00;Camila Mendes;11980000138;Santo André;SP;Patrícia Alves;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Instagram
101364;2025-10-30;18:00;Monique Ribeiro;11980000048;Diadema;SP;Camila Rodrigues;Pedicure;Unhas;0.0;Dinheiro;Cancelado;Instagram
101365;2025-10-31;09:30;Letícia Ferreira;11980000397;São Caetano do Sul;SP;Mariana Silva;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;Presencial
101366;2025-10-31;10:30;Natália Barbosa;11980000016;Diadema;SP;Mariana Silva;Corte feminino;Cabelos;80.75;Dinheiro;Concluído;Presencial
101367;2025-10-31;10:30;Renata Souza;11980000128;Mauá;SP;Larissa Santos;Corte feminino;Cabelos;85.0;Cartão de débito;Concluído;Presencial
101368;2025-10-31;10:30;Luciana Gomes;11980000304;São Caetano do Sul;SP;Bruna Oliveira;Escova;Cabelos;70.0;PIX;Concluído;Presencial
101369;2025-10-31;11:00;Daniela Barbosa;11980000253;Mauá;SP;Juliana Martins;Corte feminino;Cabelos;0.0;PIX;Não Compareceu;Presencial
101370;2025-10-31;11:30;Daniela Ferreira;11980000108;Mauá;SP;Camila Rodrigues;Spa dos pés;Estética;65.0;Cartão de débito;Concluído;WhatsApp
101371;2025-10-31;11:30;Débora Lima;11980000113;Diadema;SP;Larissa Santos;Corte feminino;Cabelos;0.0;Dinheiro;Cancelado;WhatsApp
101372;2025-10-31;13:30;Paula Ferreira;11980000203;São Caetano do Sul;SP;Renata Souza;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;Telefone
101373;2025-10-31;13:30;Monique Ribeiro;11980000048;Diadema;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Instagram
101374;2025-10-31;13:30;Simone Martins;11980000067;Mauá;SP;Bruna Oliveira;Coloração;Cabelos;0.0;PIX;Cancelado;Telefone
101375;2025-10-31;14:00;Larissa Ribeiro;11980000116;São Bernardo do Campo;SP;Camila Rodrigues;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Presencial
101376;2025-10-31;14:30;Elaine Santos;11980000231;São Bernardo do Campo;SP;Patrícia Alves;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Instagram
101377;2025-10-31;15:00;Paula Mendes;11980000296;São Caetano do Sul;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;Instagram
101378;2025-10-31;15:00;Camila Silva;11980000041;São Paulo;SP;Larissa Santos;Escova;Cabelos;66.5;Cartão de débito;Concluído;Telefone
101379;2025-10-31;15:00;Débora Nunes;11980000021;São Paulo;SP;Patrícia Alves;Hidratação;Cabelos;85.5;PIX;Concluído;WhatsApp
101380;2025-10-31;15:30;Elaine Souza;11980000091;São Caetano do Sul;SP;Camila Rodrigues;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
101381;2025-10-31;16:30;Sabrina Lima;11980000100;Diadema;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Telefone
101382;2025-10-31;17:00;Beatriz Rocha;11980000079;Santo André;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Instagram
101383;2025-10-31;17:00;Bruna Carvalho;11980000013;São Paulo;SP;Larissa Santos;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;WhatsApp
101384;2025-10-31;17:00;Bianca Ferreira;11980000225;São Paulo;SP;Fernanda Costa;Esmaltação em gel;Unhas;76.0;Cartão de débito;Concluído;Presencial
101385;2025-10-31;17:30;Fernanda Almeida;11980000154;Diadema;SP;Mariana Silva;Manicure;Unhas;35.0;PIX;Concluído;Instagram
101386;2025-11-01;09:00;Rafaela Santos;11980000040;São Paulo;SP;Patrícia Alves;Hidratação;Cabelos;0.0;PIX;Cancelado;Telefone
101387;2025-11-01;09:30;Paula Almeida;11980000364;São Paulo;SP;Renata Souza;Hidratação;Cabelos;95.0;Dinheiro;Concluído;WhatsApp
101388;2025-11-01;10:00;Larissa Almeida;11980000010;Santo André;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;42.75;Dinheiro;Concluído;Instagram
101389;2025-11-01;11:30;Aline Almeida;11980000083;Mauá;SP;Bruna Oliveira;Pedicure;Unhas;40.0;Cartão de débito;Concluído;WhatsApp
101390;2025-11-01;13:00;Cristiane Barbosa;11980000123;São Paulo;SP;Larissa Santos;Coloração;Cabelos;160.0;Dinheiro;Concluído;WhatsApp
101391;2025-11-01;13:00;Elaine Barbosa;11980000394;São Bernardo do Campo;SP;Camila Rodrigues;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Instagram
101392;2025-11-01;13:30;Paula Ferreira;11980000203;São Caetano do Sul;SP;Fernanda Costa;Manicure;Unhas;35.0;Dinheiro;Concluído;WhatsApp
101393;2025-11-01;14:00;Elaine Moura;11980000026;São Bernardo do Campo;SP;Camila Rodrigues;Escova;Cabelos;70.0;Dinheiro;Concluído;Presencial
101394;2025-11-01;14:00;Juliana Santos;11980000071;São Paulo;SP;Juliana Martins;Manutenção de alongamento;Unhas;100.0;PIX;Concluído;Instagram
101395;2025-11-01;14:30;Priscila Barbosa;11980000162;São Paulo;SP;Renata Souza;Manutenção de alongamento;Unhas;100.0;PIX;Concluído;Telefone
101396;2025-11-01;14:30;Simone Silva;11980000201;Diadema;SP;Larissa Santos;Manicure;Unhas;33.25;PIX;Concluído;Telefone
101397;2025-11-01;14:30;Rafaela Santos;11980000223;Diadema;SP;Camila Rodrigues;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Telefone
101398;2025-11-01;15:00;Viviane Silva;11980000402;Diadema;SP;Mariana Silva;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Instagram
101399;2025-11-01;15:00;Priscila Pereira;11980000353;São Paulo;SP;Fernanda Costa;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
101400;2025-11-01;15:30;Elaine Martins;11980000324;Diadema;SP;Mariana Silva;Extensão de cílios;Cílios;180.0;PIX;Concluído;Instagram
101401;2025-11-01;16:00;Elaine Silva;11980000261;Mauá;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Telefone
101402;2025-11-01;16:30;Juliana Costa;11980000004;Santo André;SP;Patrícia Alves;Coloração;Cabelos;160.0;Cartão de débito;Concluído;Instagram
101403;2025-11-01;17:00;Vanessa Lima;11980000342;Mauá;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;WhatsApp
101404;2025-11-01;17:00;Elaine Gomes;11980000301;Mauá;SP;Juliana Martins;Manicure;Unhas;35.0;PIX;Concluído;Telefone
101405;2025-11-01;17:30;Priscila Pereira;11980000353;São Paulo;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;42.75;PIX;Concluído;Telefone
101406;2025-11-01;18:00;Letícia Carvalho;11980000109;Diadema;SP;Patrícia Alves;Manicure + Pedicure;Unhas;66.5;Dinheiro;Concluído;Instagram
101407;2025-11-03;09:30;Bruna Lima;11980000254;Mauá;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de débito;Concluído;Presencial
101408;2025-11-03;09:30;Elaine Carvalho;11980000151;Mauá;SP;Camila Rodrigues;Hidratação;Cabelos;0.0;Cartão de crédito;Cancelado;Telefone
101409;2025-11-03;10:00;Rafaela Barbosa;11980000403;São Caetano do Sul;SP;Juliana Martins;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Telefone
101410;2025-11-03;10:00;Débora Ribeiro;11980000318;São Caetano do Sul;SP;Larissa Santos;Manutenção de cílios;Cílios;0.0;Cartão de crédito;Não Compareceu;Presencial
101411;2025-11-03;10:00;Renata Lima;11980000372;São Caetano do Sul;SP;Camila Rodrigues;Corte feminino;Cabelos;0.0;Cartão de crédito;Não Compareceu;Instagram
101412;2025-11-03;10:30;Priscila Barbosa;11980000162;São Paulo;SP;Larissa Santos;Manicure;Unhas;35.0;PIX;Concluído;Presencial
101413;2025-11-03;13:00;Elaine Santos;11980000176;São Caetano do Sul;SP;Patrícia Alves;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Presencial
101414;2025-11-03;15:30;Sabrina Souza;11980000286;Diadema;SP;Larissa Santos;Alongamento de unhas;Unhas;150.0;PIX;Concluído;Instagram
101415;2025-11-03;15:30;Mariana Oliveira;11980000002;São Bernardo do Campo;SP;Mariana Silva;Manicure;Unhas;35.0;Dinheiro;Concluído;WhatsApp
101416;2025-11-03;17:00;Raquel Lima;11980000173;Santo André;SP;Juliana Martins;Esmaltação em gel;Unhas;80.0;Dinheiro;Concluído;Telefone
101417;2025-11-03;18:00;Tatiane Martins;11980000406;Santo André;SP;Bruna Oliveira;Manicure;Unhas;35.0;Dinheiro;Concluído;Instagram
101418;2025-11-04;09:00;Elaine Oliveira;11980000158;Diadema;SP;Fernanda Costa;Alongamento de unhas;Unhas;0.0;Cartão de débito;Não Compareceu;Instagram
101419;2025-11-04;09:00;Bruna Gomes;11980000087;Diadema;SP;Renata Souza;Spa dos pés;Estética;65.0;Cartão de débito;Concluído;Instagram
101420;2025-11-04;09:30;Jéssica Almeida;11980000052;São Caetano do Sul;SP;Bruna Oliveira;Manutenção de cílios;Cílios;90.0;Dinheiro;Concluído;Telefone
101421;2025-11-04;10:00;Vanessa Rocha;11980000119;Diadema;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;66.5;Cartão de débito;Concluído;Telefone
101422;2025-11-04;10:30;Sabrina Ferreira;11980000042;São Bernardo do Campo;SP;Mariana Silva;Pedicure;Unhas;40.0;PIX;Concluído;Instagram
101423;2025-11-04;10:30;Bruna Martins;11980000136;São Bernardo do Campo;SP;Mariana Silva;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;WhatsApp
101424;2025-11-04;10:30;Camila Mendes;11980000138;Santo André;SP;Camila Rodrigues;Manicure;Unhas;0.0;PIX;Cancelado;WhatsApp
101425;2025-11-04;13:00;Daniela Barbosa;11980000253;Mauá;SP;Renata Souza;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
101426;2025-11-04;15:30;Vanessa Lima;11980000245;São Bernardo do Campo;SP;Camila Rodrigues;Manutenção de alongamento;Unhas;100.0;PIX;Concluído;Instagram
101427;2025-11-04;16:30;Paula Oliveira;11980000177;Mauá;SP;Patrícia Alves;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;WhatsApp
101428;2025-11-04;18:00;Beatriz Lima;11980000365;São Caetano do Sul;SP;Juliana Martins;Hidratação;Cabelos;95.0;PIX;Concluído;WhatsApp
101429;2025-11-05;09:00;Amanda Oliveira;11980000112;São Caetano do Sul;SP;Fernanda Costa;Coloração;Cabelos;152.0;PIX;Concluído;WhatsApp
101430;2025-11-05;09:00;Aline Pereira;11980000322;Mauá;SP;Larissa Santos;Spa dos pés;Estética;65.0;PIX;Concluído;Presencial
101431;2025-11-05;09:30;Carla Barbosa;11980000053;Mauá;SP;Patrícia Alves;Pedicure;Unhas;40.0;Dinheiro;Concluído;WhatsApp
101432;2025-11-05;09:30;Mariana Oliveira;11980000002;São Bernardo do Campo;SP;Bruna Oliveira;Manutenção de alongamento;Unhas;100.0;PIX;Concluído;Telefone
101433;2025-11-05;10:30;Viviane Carvalho;11980000354;São Caetano do Sul;SP;Patrícia Alves;Design de sobrancelhas;Sobrancelhas;0.0;Cartão de crédito;Cancelado;Instagram
101434;2025-11-05;13:00;Camila Santos;11980000291;São Paulo;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de débito;Concluído;Presencial
101435;2025-11-05;13:30;Carla Barbosa;11980000053;Mauá;SP;Larissa Santos;Extensão de cílios;Cílios;180.0;Cartão de crédito;Concluído;WhatsApp
101436;2025-11-05;13:30;Beatriz Lima;11980000365;São Caetano do Sul;SP;Camila Rodrigues;Pedicure;Unhas;40.0;PIX;Concluído;Instagram
101437;2025-11-05;13:30;Marcela Ferreira;11980000106;Santo André;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Telefone
101438;2025-11-05;14:00;Gabriela Barbosa;11980000268;Santo André;SP;Fernanda Costa;Extensão de cílios;Cílios;180.0;Cartão de débito;Concluído;WhatsApp
101439;2025-11-05;14:00;Camila Souza;11980000211;São Caetano do Sul;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;57.0;Cartão de crédito;Concluído;Instagram
101440;2025-11-05;14:00;Larissa Rocha;11980000430;Santo André;SP;Larissa Santos;Coloração;Cabelos;160.0;Cartão de crédito;Concluído;Instagram
101441;2025-11-05;14:30;Raquel Costa;11980000033;São Caetano do Sul;SP;Juliana Martins;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Instagram
101442;2025-11-05;14:30;Larissa Pereira;11980000105;Santo André;SP;Bruna Oliveira;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
101443;2025-11-05;15:00;Simone Santos;11980000320;Mauá;SP;Renata Souza;Hidratação;Cabelos;95.0;Cartão de débito;Concluído;Instagram
101444;2025-11-05;15:30;Gabriela Barbosa;11980000243;São Paulo;SP;Juliana Martins;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Telefone
101445;2025-11-05;16:00;Camila Rodrigues;11980000009;São Bernardo do Campo;SP;Renata Souza;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Telefone
101446;2025-11-05;16:00;Flávia Mendes;11980000129;Mauá;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;Presencial
101447;2025-11-05;16:30;Bianca Ferreira;11980000132;São Paulo;SP;Camila Rodrigues;Corte feminino;Cabelos;85.0;Cartão de débito;Concluído;Presencial
101448;2025-11-05;16:30;Monique Gomes;11980000273;Mauá;SP;Mariana Silva;Esmaltação em gel;Unhas;0.0;PIX;Cancelado;WhatsApp
101449;2025-11-05;17:00;Amanda Carvalho;11980000212;Santo André;SP;Juliana Martins;Manicure + Pedicure;Unhas;66.5;PIX;Concluído;Telefone
101450;2025-11-06;09:00;Beatriz Lima;11980000278;São Bernardo do Campo;SP;Patrícia Alves;Design + Henna;Sobrancelhas;0.0;Dinheiro;Cancelado;Instagram
101451;2025-11-06;10:00;Larissa Santos;11980000175;Diadema;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Telefone
101452;2025-11-06;10:30;Débora Martins;11980000408;Diadema;SP;Bruna Oliveira;Hidratação;Cabelos;90.25;Cartão de crédito;Concluído;Telefone
101453;2025-11-06;11:30;Beatriz Rocha;11980000079;Santo André;SP;Juliana Martins;Escova;Cabelos;70.0;PIX;Concluído;WhatsApp
101454;2025-11-06;11:30;Patrícia Santos;11980000213;Diadema;SP;Juliana Martins;Manutenção de alongamento;Unhas;95.0;Cartão de débito;Concluído;Instagram
101455;2025-11-06;13:00;Aline Pereira;11980000322;Mauá;SP;Camila Rodrigues;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;WhatsApp
101456;2025-11-06;13:00;Cristiane Ferreira;11980000376;São Paulo;SP;Patrícia Alves;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Presencial
101457;2025-11-06;15:30;Ana Carolina Souza;11980000001;São Paulo;SP;Bruna Oliveira;Extensão de cílios;Cílios;180.0;Cartão de crédito;Concluído;WhatsApp
101458;2025-11-06;16:30;Fernanda Santos;11980000425;Diadema;SP;Renata Souza;Coloração;Cabelos;160.0;Dinheiro;Concluído;Telefone
101459;2025-11-06;16:30;Monique Gomes;11980000273;Mauá;SP;Patrícia Alves;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Instagram
101460;2025-11-07;09:30;Juliana Ribeiro;11980000282;Diadema;SP;Patrícia Alves;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Instagram
101461;2025-11-07;09:30;Beatriz Santos;11980000065;Mauá;SP;Juliana Martins;Manicure;Unhas;0.0;Dinheiro;Cancelado;Telefone
101462;2025-11-07;09:30;Daniela Lima;11980000399;São Paulo;SP;Fernanda Costa;Manicure;Unhas;31.5;Cartão de débito;Concluído;Presencial
101463;2025-11-07;10:00;Amanda Souza;11980000368;São Paulo;SP;Renata Souza;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;WhatsApp
101464;2025-11-07;10:00;Elaine Moura;11980000026;São Bernardo do Campo;SP;Juliana Martins;Pedicure;Unhas;40.0;PIX;Concluído;Telefone
101465;2025-11-07;11:00;Gabriela Martins;11980000011;Santo André;SP;Renata Souza;Hidratação;Cabelos;95.0;Dinheiro;Concluído;Telefone
101466;2025-11-07;11:30;Juliana Martins;11980000333;Diadema;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Instagram
101467;2025-11-07;11:30;Rafaela Ribeiro;11980000442;Mauá;SP;Camila Rodrigues;Manicure;Unhas;35.0;PIX;Concluído;Instagram
